11;supply_node;2865.00;9.95;863.00;4.48;0
11;supply_node;2835.00;10.00;830.00;1.13;0
11;naval_base;2833.00;9.80;806.00;1.30;1400
11;naval_base;2842.00;9.78;819.00;0.73;1400
11;naval_base;2862.00;9.53;837.00;1.11;1400
11;naval_base;2864.00;9.80;852.00;0.67;1400
11;bunker;2855.00;10.25;878.00;0.04;0
11;bunker;2837.00;10.20;843.00;4.17;0
11;bunker;2866.00;10.07;872.00;5.37;0
11;bunker;2854.00;10.12;856.00;3.21;0
11;bunker;2817.00;10.80;841.00;6.23;0
11;bunker;2860.00;9.85;846.00;1.16;0
11;bunker;2838.00;9.80;816.00;5.28;0
11;coastal_bunker;2853.00;9.50;826.00;1.11;0
11;coastal_bunker;2826.00;9.50;799.00;0.14;0
11;coastal_bunker;2866.00;9.55;855.00;0.67;0
11;coastal_bunker;2842.00;9.53;818.00;0.73;0
11;dockyard;2823.00;9.80;797.00;0.14;0
11;anti_air_building;2836.00;10.00;829.00;1.67;0
11;anti_air_building;2854.00;10.30;872.00;4.33;0
11;anti_air_building;2853.00;10.10;852.00;0.71;0
11;synthetic_refinery;2818.00;10.80;839.00;3.73;0
11;fuel_silo;2847.00;10.25;851.00;0.11;0
11;radar_station;2837.00;10.10;840.00;4.90;0
11;rocket_site;2851.00;10.03;844.00;5.44;0
11;nuclear_reactor;2810.00;10.62;830.00;2.17;0
11;floating_harbor;2843.75;9.50;809.16;-1.84;323
11;floating_harbor;2863.26;9.50;830.87;-2.03;717
11;floating_harbor;2873.37;9.50;852.53;-2.47;1016
11;floating_harbor;2848.68;9.50;814.80;-2.41;1019
12;arms_factory;2707.00;10.00;768.00;3.59;0
12;arms_factory;2698.00;10.18;774.00;6.25;0
12;arms_factory;2794.00;9.85;767.00;2.64;0
12;arms_factory;2749.00;10.35;753.00;5.65;0
12;arms_factory;2725.00;10.80;760.00;2.04;0
12;arms_factory;2699.00;9.75;793.00;4.70;0
12;industrial_complex;2762.00;10.80;799.00;2.54;0
12;industrial_complex;2734.00;11.10;829.00;4.10;0
12;industrial_complex;2809.00;9.88;777.00;0.48;0
12;industrial_complex;2738.00;11.15;875.00;3.15;0
12;industrial_complex;2758.00;11.32;850.00;6.16;0
12;industrial_complex;2745.00;11.60;855.00;1.09;0
12;air_base;2724.00;10.32;724.00;5.21;0
12;supply_node;2784.00;9.90;734.00;2.31;0
12;supply_node;2745.00;10.20;737.00;5.24;0
12;supply_node;2728.00;10.20;808.00;1.55;0
12;supply_node;2784.00;11.30;818.00;4.48;0
12;supply_node;2702.00;10.40;824.00;1.13;0
12;supply_node;2761.00;11.05;851.00;3.71;0
12;supply_node;2740.00;11.10;873.00;0.37;0
12;supply_node;2705.00;10.00;790.00;1.85;0
12;supply_node;2731.00;10.78;752.00;5.89;0
12;supply_node;2791.00;10.50;787.00;2.54;0
12;supply_node;2740.00;10.30;778.00;4.02;0
12;supply_node;2763.00;10.00;728.00;1.78;0
12;supply_node;2809.00;10.40;808.00;3.25;0
12;supply_node;2776.00;9.88;770.00;6.19;0
12;supply_node;2755.00;10.70;818.00;2.49;0
12;supply_node;2678.00;10.05;777.00;5.43;0
12;supply_node;2749.00;9.90;705.00;2.08;0
12;supply_node;2761.00;10.00;754.00;4.67;0
12;supply_node;2719.00;10.38;727.00;1.32;0
12;supply_node;2787.00;9.88;750.00;2.80;0
12;supply_node;2809.00;10.00;784.00;0.55;0
12;supply_node;2765.00;10.45;790.00;3.49;0
12;supply_node;2732.00;11.18;841.00;4.97;0
12;supply_node;2704.00;10.23;759.00;2.73;0
12;supply_node;2799.00;9.88;766.00;4.20;0
12;supply_node;2738.00;10.20;717.00;0.86;0
12;supply_node;2776.00;9.85;721.00;4.90;0
12;supply_node;2765.00;9.90;712.00;0.09;0
12;naval_base;2771.00;9.70;712.00;0.59;1735
12;naval_base;2821.00;9.80;794.00;1.19;1961
12;naval_base;2759.00;9.53;703.00;0.00;1735
12;naval_base;2803.00;9.78;756.00;0.95;1961
12;naval_base;2789.00;9.75;727.00;1.33;1961
12;naval_base;2783.00;9.73;720.00;1.57;1961
12;naval_base;2799.00;9.50;743.00;1.36;1961
12;naval_base;2822.00;9.78;795.00;0.75;1961
12;bunker;2739.00;10.20;714.00;3.90;0
12;bunker;2756.00;10.75;805.00;1.73;0
12;bunker;2790.00;9.80;749.00;4.40;0
12;bunker;2695.00;9.75;806.00;5.96;0
12;bunker;2718.00;10.32;771.00;2.34;0
12;bunker;2800.00;10.85;814.00;0.18;0
12;bunker;2796.00;11.03;828.00;1.39;0
12;bunker;2750.00;10.20;745.00;4.40;0
12;bunker;2666.00;10.20;772.00;0.79;0
12;bunker;2758.00;11.20;833.00;4.91;0
12;bunker;2749.00;10.40;770.00;0.18;0
12;bunker;2764.00;10.65;796.00;2.85;0
12;bunker;2738.00;10.00;797.00;0.69;0
12;bunker;2739.00;11.15;879.00;1.90;0
12;bunker;2709.00;10.40;817.00;4.91;0
12;bunker;2779.00;9.80;771.00;1.29;0
12;bunker;2725.00;10.40;732.00;3.96;0
12;bunker;2816.00;9.80;792.00;0.34;0
12;bunker;2794.00;10.35;782.00;3.36;0
12;bunker;2723.00;11.10;846.00;4.57;0
12;bunker;2724.00;10.40;740.00;2.41;0
12;bunker;2775.00;9.90;728.00;0.25;0
12;bunker;2769.00;9.90;718.00;0.35;0
12;bunker;2759.00;10.00;752.00;4.47;0
12;bunker;2803.00;10.05;776.00;0.85;0
12;bunker;2746.00;9.95;706.00;3.87;0
12;bunker;2785.00;9.90;735.00;5.08;0
12;bunker;2765.00;9.90;712.00;2.92;0
12;coastal_bunker;2800.00;9.78;747.00;1.36;0
12;coastal_bunker;2785.00;9.73;722.00;1.57;0
12;coastal_bunker;2814.00;9.75;778.00;1.19;0
12;coastal_bunker;2806.00;9.78;762.00;0.95;0
12;coastal_bunker;2768.00;9.75;709.00;0.59;0
12;coastal_bunker;2790.00;9.53;728.00;1.33;0
12;coastal_bunker;2741.00;9.50;693.00;0.00;0
12;coastal_bunker;2822.00;9.78;795.00;0.75;0
12;dockyard;2803.00;9.53;751.00;1.36;0
12;anti_air_building;2707.00;10.75;835.00;4.03;0
12;anti_air_building;2771.00;11.23;829.00;0.41;0
12;anti_air_building;2664.00;10.05;775.00;3.08;0
12;synthetic_refinery;2747.00;10.75;812.00;0.92;0
12;fuel_silo;2759.00;10.75;818.00;1.02;0
12;radar_station;2742.00;10.20;791.00;6.07;0
12;rocket_site;2743.00;10.35;744.00;2.98;0
12;nuclear_reactor;2732.00;10.00;797.00;4.54;0
12;floating_harbor;2798.79;9.50;730.30;-1.82;11
12;floating_harbor;2826.76;9.50;788.87;-2.39;407
12;floating_harbor;2749.00;9.50;691.00;-3.14;543
12;floating_harbor;2807.84;9.50;745.53;-1.78;602
12;floating_harbor;2820.50;9.50;779.40;-1.95;642
12;floating_harbor;2811.70;9.50;756.93;-2.19;1022
12;floating_harbor;2781.13;9.50;710.74;-2.68;1027
13;arms_factory;2664.00;10.35;693.00;2.64;0
13;arms_factory;2684.00;9.98;688.00;5.65;0
13;arms_factory;2725.00;9.80;672.00;2.04;0
13;arms_factory;2720.00;10.00;688.00;4.70;0
13;arms_factory;2686.00;10.30;707.00;2.54;0
13;arms_factory;2691.00;10.00;689.00;4.10;0
13;industrial_complex;2707.00;10.25;659.00;0.48;0
13;industrial_complex;2694.00;10.07;689.00;3.15;0
13;industrial_complex;2691.00;10.10;692.00;6.16;0
13;industrial_complex;2690.00;10.20;711.00;1.09;0
13;industrial_complex;2686.00;10.38;713.00;5.21;0
13;industrial_complex;2697.00;10.40;714.00;1.59;0
13;air_base;2691.00;10.10;693.00;3.15;0
13;supply_node;2723.00;9.90;664.00;1.55;0
13;supply_node;2722.00;10.10;698.00;4.48;0
13;supply_node;2673.00;10.40;698.00;1.13;0
13;supply_node;2698.00;10.20;667.00;3.71;0
13;supply_node;2714.00;10.12;681.00;0.37;0
13;supply_node;2701.00;10.60;717.00;1.85;0
13;supply_node;2694.00;10.25;699.00;5.89;0
13;supply_node;2687.00;10.05;680.00;2.54;0
13;supply_node;2712.00;10.18;663.00;4.02;0
13;naval_base;2737.00;9.75;691.00;1.00;1735
13;naval_base;2734.00;9.53;685.00;-4.66;1735
13;naval_base;2727.00;9.70;674.00;-4.47;1735
13;bunker;2693.00;10.00;683.00;1.16;0
13;bunker;2682.00;10.28;694.00;5.28;0
13;bunker;2710.00;10.15;683.00;0.55;0
13;bunker;2733.00;9.90;693.00;3.22;0
13;bunker;2700.00;10.20;692.00;5.88;0
13;bunker;2698.00;10.30;671.00;3.73;0
13;bunker;2705.00;10.30;664.00;3.83;0
13;bunker;2710.00;10.35;718.00;1.67;0
13;bunker;2726.00;9.80;659.00;4.33;0
13;coastal_bunker;2727.00;9.75;666.00;-4.47;0
13;coastal_bunker;2737.00;9.75;691.00;1.00;0
13;coastal_bunker;2731.00;9.78;681.00;-4.66;0
13;dockyard;2727.00;9.75;664.00;-4.47;0
13;anti_air_building;2708.00;10.23;681.00;5.44;0
13;anti_air_building;2694.00;10.43;712.00;2.17;0
13;anti_air_building;2686.00;10.23;697.00;4.84;0
13;synthetic_refinery;2696.00;10.15;668.00;1.23;0
13;fuel_silo;2726.00;9.82;681.00;2.78;0
13;radar_station;2698.00;10.28;694.00;1.50;0
13;rocket_site;2677.00;10.40;698.00;1.83;0
13;nuclear_reactor;2665.00;10.88;700.00;5.95;0
13;floating_harbor;2733.79;9.50;666.70;-1.33;22
13;floating_harbor;2741.89;9.50;685.21;-2.14;144
14;arms_factory;2659.00;10.82;747.00;2.04;0
14;arms_factory;2623.00;10.82;702.00;4.70;0
14;arms_factory;2638.00;11.40;714.00;2.54;0
14;arms_factory;2613.00;11.18;686.00;4.10;0
14;arms_factory;2703.00;9.82;607.00;0.48;0
14;arms_factory;2702.00;10.30;625.00;3.15;0
14;industrial_complex;2673.00;10.90;739.00;6.16;0
14;industrial_complex;2628.00;11.05;662.00;1.09;0
14;industrial_complex;2624.00;11.30;719.00;5.21;0
14;industrial_complex;2630.00;10.28;633.00;1.59;0
14;industrial_complex;2659.00;9.85;620.00;3.15;0
14;industrial_complex;2674.00;10.20;639.00;0.99;0
14;air_base;2617.00;11.00;701.00;3.66;0
14;supply_node;2670.00;9.90;623.00;1.13;0
14;supply_node;2685.00;10.50;735.00;3.71;0
14;supply_node;2656.00;11.53;715.00;0.37;0
14;supply_node;2630.00;10.45;641.00;1.85;0
14;supply_node;2705.00;10.28;625.00;5.89;0
14;supply_node;2674.00;10.00;608.00;2.54;0
14;supply_node;2618.00;10.98;706.00;4.02;0
14;supply_node;2650.00;10.30;661.00;1.78;0
14;supply_node;2705.00;9.95;612.00;3.25;0
14;supply_node;2681.00;10.60;642.00;6.19;0
14;supply_node;2661.00;10.68;752.00;2.49;0
14;supply_node;2624.00;11.20;674.00;5.43;0
14;supply_node;2683.00;9.90;596.00;2.08;0
14;supply_node;2701.00;10.28;643.00;4.67;0
14;supply_node;2653.00;9.98;618.00;1.32;0
14;supply_node;2638.00;11.10;735.00;2.80;0
14;supply_node;2666.00;9.88;594.00;0.55;0
14;supply_node;2673.00;10.25;658.00;3.49;0
14;supply_node;2688.00;9.98;617.00;4.97;0
14;supply_node;2645.00;10.32;689.00;2.73;0
14;supply_node;2668.00;9.90;675.00;4.20;0
14;supply_node;2594.00;10.75;672.00;0.86;0
14;supply_node;2689.00;10.20;657.00;4.90;0
14;supply_node;2610.00;10.65;648.00;0.09;0
14;supply_node;2665.00;10.07;643.00;3.03;0
14;supply_node;2651.00;9.98;635.00;5.62;0
14;supply_node;2690.00;10.35;632.00;2.27;0
14;supply_node;2635.00;10.07;618.00;5.20;0
14;supply_node;2695.00;9.80;605.00;1.50;0
14;supply_node;2655.00;9.90;603.00;4.44;0
14;supply_node;2707.00;9.80;600.00;5.92;0
14;supply_node;2676.00;9.93;585.00;3.68;0
14;naval_base;2641.00;9.50;604.00;0.15;1511
14;naval_base;2689.00;9.50;585.00;0.79;1298
14;naval_base;2698.00;9.50;602.00;0.46;1298
14;naval_base;2643.00;9.50;603.00;-0.90;1511
14;naval_base;2705.00;9.50;599.00;0.46;1298
14;naval_base;2689.00;9.75;597.00;1.03;1298
14;naval_base;2660.00;9.50;594.00;-0.98;1511
14;bunker;2623.00;11.25;719.00;4.40;0
14;bunker;2700.00;10.07;619.00;0.79;0
14;bunker;2647.00;9.95;611.00;4.91;0
14;bunker;2615.00;10.55;640.00;0.18;0
14;bunker;2596.00;10.78;673.00;2.85;0
14;bunker;2652.00;10.60;750.00;0.69;0
14;bunker;2667.00;10.12;664.00;1.90;0
14;bunker;2652.00;9.82;631.00;4.91;0
14;bunker;2640.00;10.53;671.00;1.29;0
14;bunker;2693.00;10.20;629.00;3.96;0
14;bunker;2648.00;10.30;652.00;0.34;0
14;bunker;2649.00;11.12;709.00;3.36;0
14;bunker;2696.00;10.30;656.00;4.57;0
14;bunker;2692.00;10.50;729.00;2.41;0
14;bunker;2641.00;10.60;699.00;0.25;0
14;bunker;2620.00;10.43;627.00;0.35;0
14;bunker;2670.00;10.00;647.00;4.47;0
14;bunker;2668.00;9.93;595.00;0.85;0
14;bunker;2682.00;9.90;600.00;3.87;0
14;bunker;2650.00;9.93;609.00;5.08;0
14;bunker;2663.00;9.90;681.00;2.92;0
14;bunker;2695.00;10.00;618.00;5.58;0
14;bunker;2674.00;9.90;599.00;0.86;0
14;bunker;2693.00;10.40;647.00;3.52;0
14;bunker;2640.00;11.07;739.00;1.36;0
14;bunker;2669.00;10.00;618.00;4.03;0
14;bunker;2690.00;9.78;602.00;5.59;0
14;bunker;2684.00;10.30;649.00;3.42;0
14;bunker;2634.00;10.10;626.00;4.64;0
14;bunker;2675.00;10.00;592.00;2.48;0
14;bunker;2700.00;10.03;615.00;4.03;0
14;bunker;2706.00;9.80;603.00;0.41;0
14;coastal_bunker;2656.00;9.50;595.00;-0.90;0
14;coastal_bunker;2703.00;9.50;601.00;0.46;0
14;coastal_bunker;2634.00;9.78;607.00;0.15;0
14;coastal_bunker;2662.00;9.50;593.00;-0.98;0
14;coastal_bunker;2689.00;9.75;598.00;1.03;0
14;coastal_bunker;2701.00;9.50;602.00;0.46;0
14;coastal_bunker;2683.00;9.78;585.00;0.79;0
14;dockyard;2668.00;9.55;589.00;0.38;0
14;anti_air_building;2614.00;10.55;636.00;1.43;0
14;anti_air_building;2645.00;10.05;683.00;1.53;0
14;anti_air_building;2679.00;10.65;737.00;5.65;0
14;synthetic_refinery;2695.00;10.30;630.00;2.04;0
14;fuel_silo;2587.00;10.73;671.00;4.70;0
14;radar_station;2645.00;10.35;676.00;1.50;0
14;rocket_site;2664.00;9.90;625.00;4.10;0
14;nuclear_reactor;2665.00;10.00;634.00;0.48;0
14;floating_harbor;2694.00;9.50;589.40;-2.11;373
14;floating_harbor;2657.18;9.50;588.12;-4.12;585
14;floating_harbor;2670.00;9.50;501.00;-2.83;1046
14;floating_harbor;2700.13;9.50;594.74;-2.68;1050
14;floating_harbor;2670.00;9.50;501.00;-2.94;1052
14;floating_harbor;2711.13;9.50;591.74;-2.68;1054
15;arms_factory;2602.00;10.73;611.00;2.54;0
15;arms_factory;2596.00;10.60;624.00;4.10;0
15;arms_factory;2530.00;10.20;607.00;0.48;0
15;arms_factory;2562.00;10.20;612.00;3.15;0
15;arms_factory;2617.00;10.40;571.00;6.16;0
15;arms_factory;2618.00;9.95;552.00;1.09;0
15;industrial_complex;2621.00;10.18;597.00;5.21;0
15;industrial_complex;2553.00;10.18;653.00;1.59;0
15;industrial_complex;2551.00;10.00;639.00;3.15;0
15;industrial_complex;2606.00;10.70;624.00;0.99;0
15;industrial_complex;2599.00;10.80;611.00;3.66;0
15;industrial_complex;2593.00;10.60;624.00;0.04;0
15;air_base;2592.00;10.40;621.00;1.60;0
15;supply_node;2605.00;9.88;545.00;0.37;0
15;supply_node;2584.00;11.00;640.00;1.85;0
15;supply_node;2545.00;10.00;628.00;5.89;0
15;supply_node;2586.00;10.68;587.00;2.54;0
15;supply_node;2592.00;9.90;552.00;4.02;0
15;supply_node;2645.00;10.28;587.00;1.78;0
15;supply_node;2558.00;10.80;585.00;3.25;0
15;supply_node;2637.00;9.88;563.00;6.19;0
15;supply_node;2627.00;10.18;596.00;2.49;0
15;supply_node;2620.00;10.70;577.00;5.43;0
15;supply_node;2578.00;10.35;613.00;2.08;0
15;supply_node;2608.00;10.50;613.00;4.67;0
15;supply_node;2557.00;10.38;654.00;1.32;0
15;supply_node;2618.00;10.30;561.00;2.80;0
15;supply_node;2537.00;10.50;602.00;0.55;0
15;supply_node;2607.00;10.30;589.00;3.49;0
15;supply_node;2655.00;10.00;576.00;4.97;0
15;supply_node;2637.00;10.40;575.00;2.73;0
15;supply_node;2599.00;10.23;568.00;4.20;0
15;supply_node;2575.00;10.03;565.00;0.86;0
15;naval_base;2611.00;9.50;544.00;0.46;1968
15;naval_base;2646.00;9.57;565.00;0.32;1511
15;naval_base;2653.00;9.80;593.00;-3.61;1511
15;naval_base;2639.00;9.80;600.00;-4.21;1511
15;naval_base;2664.00;9.50;575.00;1.33;1511
15;naval_base;2578.00;9.50;554.00;0.18;1968
15;naval_base;2588.00;9.53;548.00;-0.46;1968
15;naval_base;2628.00;9.78;555.00;0.96;1511
15;bunker;2615.00;10.38;607.00;5.95;0
15;bunker;2611.00;10.35;567.00;2.68;0
15;bunker;2569.00;10.70;663.00;3.90;0
15;bunker;2558.00;10.73;581.00;1.73;0
15;bunker;2602.00;10.23;567.00;4.40;0
15;bunker;2573.00;10.50;619.00;5.96;0
15;bunker;2552.00;10.10;624.00;2.34;0
15;bunker;2605.00;10.40;577.00;0.18;0
15;bunker;2633.00;9.88;561.00;1.39;0
15;bunker;2652.00;10.05;576.00;4.40;0
15;bunker;2596.00;10.70;647.00;0.79;0
15;bunker;2628.00;10.20;593.00;4.91;0
15;bunker;2581.00;9.90;560.00;0.18;0
15;bunker;2533.00;10.10;614.00;2.85;0
15;bunker;2583.00;10.75;593.00;0.69;0
15;bunker;2597.00;9.80;539.00;1.90;0
15;bunker;2637.00;10.50;578.00;4.91;0
15;bunker;2639.00;10.57;584.00;1.29;0
15;bunker;2587.00;9.98;558.00;3.96;0
15;bunker;2621.00;10.62;584.00;0.34;0
15;coastal_bunker;2656.00;9.50;571.00;1.33;0
15;coastal_bunker;2583.00;9.50;551.00;-0.46;0
15;coastal_bunker;2623.00;9.50;551.00;0.66;0
15;coastal_bunker;2641.00;9.50;561.00;0.32;0
15;coastal_bunker;2597.00;9.50;535.00;0.46;0
15;coastal_bunker;2656.00;9.80;587.00;-3.61;0
15;coastal_bunker;2579.00;9.50;553.00;0.18;0
15;coastal_bunker;2635.00;9.80;603.00;-4.21;0
15;dockyard;2646.00;9.82;597.00;-3.61;0
15;anti_air_building;2583.00;10.80;655.00;2.92;0
15;anti_air_building;2556.00;10.73;579.00;5.58;0
15;anti_air_building;2650.00;10.03;588.00;0.86;0
15;synthetic_refinery;2637.00;10.53;584.00;3.52;0
15;fuel_silo;2595.00;9.75;540.00;1.36;0
15;radar_station;2594.00;10.85;602.00;4.71;0
15;rocket_site;2592.00;10.40;581.00;5.59;0
15;nuclear_reactor;2540.00;9.80;635.00;3.42;0
15;floating_harbor;2610.13;9.50;534.74;-2.68;37
15;floating_harbor;2599.00;9.50;501.00;-2.92;165
15;floating_harbor;2670.00;9.50;501.00;-2.92;208
15;floating_harbor;2640.21;9.50;553.36;-2.82;245
15;floating_harbor;2670.00;9.50;501.00;-2.83;258
15;floating_harbor;2599.00;9.50;501.00;-3.61;718
15;floating_harbor;2665.79;9.50;573.30;-1.82;1061
16;arms_factory;2543.00;11.00;501.00;0.48;0
16;arms_factory;2538.00;11.20;508.00;3.15;0
16;arms_factory;2539.00;10.85;578.00;6.16;0
16;arms_factory;2584.00;9.98;532.00;1.09;0
16;arms_factory;2578.00;9.80;545.00;5.21;0
16;arms_factory;2509.00;10.10;602.00;1.59;0
16;industrial_complex;2543.00;10.90;529.00;3.15;0
16;industrial_complex;2543.00;10.90;494.00;0.99;0
16;industrial_complex;2553.00;10.55;555.00;3.66;0
16;industrial_complex;2509.00;10.28;577.00;0.04;0
16;industrial_complex;2573.00;10.20;523.00;1.60;0
16;industrial_complex;2544.00;10.70;540.00;5.72;0
16;air_base;2543.00;11.25;514.00;0.65;0
16;supply_node;2541.00;11.00;498.00;5.89;0
16;supply_node;2549.00;10.70;526.00;2.54;0
16;supply_node;2507.00;10.10;599.00;4.02;0
16;supply_node;2561.00;9.98;484.00;1.78;0
16;supply_node;2535.00;10.62;548.00;3.25;0
16;supply_node;2573.00;10.20;522.00;6.19;0
16;supply_node;2578.00;10.10;536.00;2.49;0
16;supply_node;2524.00;10.55;574.00;5.43;0
16;supply_node;2560.00;10.30;550.00;2.08;0
16;supply_node;2563.00;10.25;505.00;4.67;0
16;naval_base;2578.00;9.78;547.00;-4.57;1968
16;naval_base;2564.00;9.57;475.00;1.25;1968
16;naval_base;2571.00;9.80;506.00;1.28;1968
16;naval_base;2584.00;9.57;522.00;1.11;1968
16;naval_base;2576.00;9.80;550.00;-4.65;1968
16;bunker;2518.00;10.43;579.00;0.71;0
16;bunker;2531.00;11.48;510.00;3.73;0
16;bunker;2566.00;10.50;525.00;0.11;0
16;bunker;2536.00;10.55;539.00;2.78;0
16;bunker;2567.00;10.38;536.00;5.44;0
16;bunker;2514.00;10.15;602.00;2.17;0
16;bunker;2567.00;10.00;554.00;4.84;0
16;bunker;2550.00;10.82;522.00;1.23;0
16;bunker;2557.00;10.45;505.00;2.78;0
16;bunker;2553.00;10.38;487.00;0.62;0
16;coastal_bunker;2573.00;9.80;509.00;1.28;0
16;coastal_bunker;2582.00;9.78;542.00;-4.57;0
16;coastal_bunker;2580.00;9.88;518.00;1.11;0
16;coastal_bunker;2576.00;9.78;551.00;-4.65;0
16;coastal_bunker;2569.00;9.80;489.00;1.25;0
16;dockyard;2581.00;9.88;519.00;1.11;0
16;anti_air_building;2548.00;10.73;499.00;5.96;0
16;anti_air_building;2558.00;10.40;564.00;2.34;0
16;anti_air_building;2556.00;10.55;506.00;0.18;0
16;synthetic_refinery;2579.00;10.10;528.00;1.39;0
16;fuel_silo;2534.00;10.60;546.00;4.40;0
16;radar_station;2540.00;10.60;544.00;2.46;0
16;rocket_site;2551.00;10.70;527.00;4.91;0
16;nuclear_reactor;2555.00;10.55;545.00;0.18;0
16;floating_harbor;2573.64;9.50;479.79;-1.89;274
16;floating_harbor;2587.26;9.50;514.87;-2.03;503
16;floating_harbor;2591.93;9.50;537.99;-1.43;693
16;floating_harbor;2599.00;9.50;501.00;-2.73;1067
16;floating_harbor;2579.70;9.50;499.99;-1.86;1071
17;arms_factory;2533.00;10.30;419.00;6.16;0
17;arms_factory;2557.00;10.07;428.00;1.09;0
17;arms_factory;2501.00;11.90;481.00;5.21;0
17;arms_factory;2535.00;10.50;424.00;1.59;0
17;arms_factory;2503.00;11.40;465.00;3.15;0
17;arms_factory;2530.00;10.00;403.00;0.99;0
17;industrial_complex;2524.00;11.60;454.00;3.66;0
17;industrial_complex;2483.00;11.23;491.00;0.04;0
17;industrial_complex;2532.00;11.45;486.00;1.60;0
17;industrial_complex;2496.00;10.98;457.00;5.72;0
17;industrial_complex;2530.00;10.32;419.00;0.65;0
17;industrial_complex;2518.00;11.35;446.00;4.77;0
17;air_base;2497.00;12.00;481.00;0.04;0
17;supply_node;2549.00;10.07;415.00;4.02;0
17;supply_node;2513.00;11.35;450.00;1.78;0
17;supply_node;2558.00;10.18;437.00;3.25;0
17;supply_node;2492.00;11.65;483.00;6.19;0
17;supply_node;2518.00;10.30;422.00;2.49;0
17;supply_node;2547.00;10.53;467.00;5.43;0
17;supply_node;2518.00;11.78;486.00;2.08;0
17;supply_node;2539.00;10.75;437.00;4.67;0
17;supply_node;2484.00;10.73;459.00;1.32;0
17;supply_node;2528.00;11.57;466.00;2.80;0
17;supply_node;2559.00;9.90;457.00;0.55;0
17;supply_node;2499.00;10.80;432.00;3.49;0
17;supply_node;2530.00;10.15;408.00;4.97;0
17;naval_base;2563.00;9.80;469.00;-3.66;1968
17;naval_base;2565.00;9.80;438.00;1.29;1211
17;naval_base;2562.00;9.53;419.00;1.21;1211
17;bunker;2536.00;10.85;438.00;2.78;0
17;bunker;2560.00;9.93;429.00;5.44;0
17;bunker;2504.00;10.73;442.00;2.17;0
17;bunker;2509.00;10.57;418.00;4.84;0
17;bunker;2481.00;11.07;491.00;1.23;0
17;bunker;2515.00;11.68;463.00;2.78;0
17;bunker;2554.00;9.90;411.00;0.62;0
17;bunker;2515.00;11.95;492.00;1.83;0
17;bunker;2527.00;11.60;462.00;5.95;0
17;bunker;2530.00;10.12;407.00;2.68;0
17;bunker;2488.00;11.35;467.00;3.90;0
17;bunker;2543.00;10.62;456.00;1.73;0
17;bunker;2562.00;9.88;456.00;4.40;0
17;coastal_bunker;2562.00;9.78;422.00;1.29;0
17;coastal_bunker;2563.00;9.78;461.00;-3.66;0
17;coastal_bunker;2558.00;9.80;413.00;1.21;0
17;dockyard;2565.00;9.80;445.00;1.29;0
17;anti_air_building;2561.00;9.80;421.00;4.40;0
17;anti_air_building;2501.00;11.90;480.00;0.79;0
17;anti_air_building;2543.00;10.70;467.00;4.91;0
17;synthetic_refinery;2478.00;10.75;465.00;0.18;0
17;fuel_silo;2531.00;11.55;474.00;2.85;0
17;radar_station;2515.00;11.40;450.00;1.28;0
17;rocket_site;2483.00;11.18;490.00;1.90;0
17;nuclear_reactor;2509.00;11.65;473.00;4.91;0
17;floating_harbor;2563.55;9.50;409.54;-1.93;34
17;floating_harbor;2571.73;9.50;433.08;-1.85;280
17;floating_harbor;2566.47;9.50;470.08;-0.52;1076
18;arms_factory;2463.00;10.90;495.00;5.21;0
18;arms_factory;2407.00;10.20;529.00;1.59;0
18;arms_factory;2426.00;9.85;526.00;3.15;0
18;arms_factory;2527.00;11.32;523.00;0.99;0
18;arms_factory;2483.00;10.90;529.00;3.66;0
18;arms_factory;2442.00;10.30;508.00;0.04;0
18;industrial_complex;2503.00;10.65;562.00;1.60;0
18;industrial_complex;2430.00;9.90;564.00;5.72;0
18;industrial_complex;2496.00;11.28;534.00;0.65;0
18;industrial_complex;2453.00;10.10;536.00;4.77;0
18;industrial_complex;2522.00;10.90;537.00;0.04;0
18;industrial_complex;2477.00;10.25;562.00;4.17;0
18;air_base;2507.00;11.88;500.00;5.37;0
18;supply_node;2448.00;10.20;524.00;3.25;0
18;supply_node;2408.00;10.03;542.00;6.19;0
18;supply_node;2480.00;11.25;521.00;2.49;0
18;supply_node;2462.00;10.98;474.00;5.43;0
18;supply_node;2430.00;9.95;565.00;2.08;0
18;supply_node;2516.00;11.62;526.00;4.67;0
18;supply_node;2499.00;11.00;551.00;1.32;0
18;supply_node;2475.00;10.25;567.00;2.80;0
18;supply_node;2450.00;9.88;547.00;0.55;0
18;supply_node;2423.00;10.28;515.00;3.49;0
18;supply_node;2504.00;11.78;505.00;4.97;0
18;supply_node;2461.00;11.03;500.00;2.73;0
18;bunker;2473.00;11.28;499.00;3.73;0
18;bunker;2416.00;10.00;525.00;0.11;0
18;bunker;2482.00;11.60;504.00;2.78;0
18;bunker;2499.00;10.82;556.00;5.44;0
18;bunker;2408.00;9.93;552.00;2.17;0
18;bunker;2465.00;10.25;533.00;4.84;0
18;bunker;2432.00;9.80;554.00;1.23;0
18;bunker;2487.00;9.80;576.00;2.78;0
18;bunker;2528.00;10.95;530.00;0.62;0
18;bunker;2441.00;9.90;539.00;1.83;0
18;bunker;2475.00;11.10;476.00;5.95;0
18;bunker;2499.00;11.80;502.00;2.68;0
18;anti_air_building;2513.00;11.20;539.00;3.90;0
18;anti_air_building;2471.00;10.10;563.00;1.73;0
